CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
1392,0.36363636,0.46428571,0.43529412,0.33333333,0.16666667,0.83333333,0.00018459,0.18181818,0.64864865
1393,0.63636364,0.63043478,0.08695652,0.0,0.58333333,1.0,3.991e-05,0.45454545,5.25
1394,0.57142857,0.54545455,0.29411765,0.14285714,0.0,0.85714286,8.55e-05,0.33333333,1.2
1395,0.54545455,0.55357143,0.41176471,0.18181818,0.36363636,1.0,0.00022857,0.3,0.71428571
1396,0.45454545,0.58163265,0.07407407,0.0,0.27272727,1.0,2.177e-05,0.3,6.25
1397,0.42857143,0.5625,0.53846154,0.42857143,0.0,1.0,0.00017954,0.16666667,0.42857143
1398,0.66666667,0.6,0.42857143,0.25,0.0,0.75,8.976e-05,0.33333333,0.66666667
1399,0.80952381,0.72727273,0.0,0.0,0.0,1.0,0.0,0.66666667,17.0
1400,0.44444444,0.4375,0.41818182,0.22222222,0.11111111,0.88888889,0.00015296,0.25,0.69565217
1401,0.80952381,0.82608696,0.20930233,0.0,0.28571429,1.0,7.695e-05,0.5,1.88888889
1402,0.5,0.5,0.58333333,0.4,0.0,0.6,0.00016755,0.25,0.35714286
1403,0.8,0.78947368,0.11111111,0.0,0.0,1.0,2.394e-05,0.5,4.0
1404,0.66666667,0.6835443,0.22077922,0.1,0.5,1.0,0.00010176,0.55555556,1.76470588
1405,0.34199134,0.50932836,0.01863354,0.0,0.68181818,1.0,8.17e-06,0.23809524,26.33333333
1406,0.42424242,0.45132743,0.1884058,0.08333333,0.33333333,1.0,6.485e-05,0.27272727,2.15384615
1407,1.0,1.0,0.23076923,0.0,0.0,1.0,7.181e-05,1.0,1.66666667
1408,0.5,0.24324324,0.125,0.0,0.0,0.625,2.993e-05,0.42857143,3.5
1409,0.48571429,0.25,0.4516129,0.2,0.6,0.86666667,0.00033531,0.35714286,0.60714286
1410,0.83333333,0.75,0.23076923,0.25,0.0,1.0,4.488e-05,0.66666667,1.66666667
1411,0.9,0.875,0.05263158,0.0,0.0,1.0,1.197e-05,0.75,9.0
1412,0.55555556,0.59459459,0.41176471,0.2,0.3,1.0,0.00020951,0.33333333,0.71428571
1413,0.32967033,0.4,0.31034483,0.07142857,0.28571429,0.92857143,0.00011547,0.15384615,1.11111111
1414,0.67857143,0.8313253,0.33333333,0.25,0.5,0.875,0.00014215,0.14285714,1.0
1415,0.46666667,0,0.63157895,0.33333333,0.0,0.0,0.00023938,0.2,0.29166667
1416,0.33201581,0.45629966,0.05617978,0.08695652,0.30434783,0.95652174,2.605e-05,0.04545455,8.4
1417,0.39393939,0.53773585,0.39534884,0.25,0.16666667,1.0,0.00016962,0.18181818,0.76470588
1418,0.66666667,0,0.33333333,0.33333333,0.0,0.0,3.989e-05,0.5,1.0
1419,0.6,0.47368421,0.41935484,0.33333333,0.0,1.0,0.00012966,0.4,0.69230769
1420,0.28571429,0.22193878,0.20481928,0.0,0.40909091,0.90909091,9.258e-05,0.14285714,1.94117647
1421,0.51111111,0.21176471,0.31343284,0.2,0.1,0.9,0.0001257,0.44444444,1.0952381
1422,1.0,1.0,0.09090909,0.0,0.0,1.0,2.394e-05,1.0,5.0
1423,0.43956044,0.47222222,0.11111111,0.0,0.5,0.92857143,4.277e-05,0.30769231,4.0
1424,0.34640523,0.21352313,0.14516129,0.0,0.55555556,1.0,5.989e-05,0.17647059,2.94444444
1425,0.5,0,0.45454545,0.25,0.0,0.0,7.48e-05,0.33333333,0.6
1426,0.75,0.74193548,0.31147541,0.125,0.375,1.0,0.00014215,0.57142857,1.10526316
1427,0.6,0.47368421,0.33333333,0.16666667,0.0,1.0,8.977e-05,0.4,1.0
1428,0.9,0.875,0.05263158,0.0,0.0,1.0,1.197e-05,0.75,9.0
1429,0.71428571,0.77777778,0.31818182,0.28571429,0.0,1.0,0.0001197,0.33333333,1.07142857
1430,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1431,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1432,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1433,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1434,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1435,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1436,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1437,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1438,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1439,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1441,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1442,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1443,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1445,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1446,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1447,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1448,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1449,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1450,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1451,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1452,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1453,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
1454,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1455,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1456,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1457,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1458,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1459,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1460,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1461,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1462,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1463,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1464,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1465,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1466,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1467,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1468,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1469,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1470,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1471,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1472,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1473,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1474,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1475,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1477,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1478,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1479,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1480,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1481,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1482,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1483,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1484,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1485,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1486,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1487,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1490,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1491,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1492,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1493,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1494,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1495,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1496,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1497,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1498,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1499,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1500,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1501,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1502,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1503,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1504,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1505,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1506,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1507,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1508,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1509,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1510,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1511,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1512,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1513,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1514,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1515,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1516,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1517,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1518,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1519,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1520,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1521,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1522,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1523,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1524,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1525,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1526,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1527,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1528,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1529,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1530,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1531,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1532,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1533,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1534,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1535,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1536,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1537,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1538,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1539,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1540,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1541,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1542,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1543,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1545,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1546,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1547,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1548,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1549,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1550,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1551,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1552,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1553,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1554,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1555,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1556,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1557,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1558,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1559,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1560,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1561,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1562,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1563,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1564,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1565,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1566,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1567,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1568,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1569,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1570,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1571,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1572,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1573,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1574,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1575,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1576,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1577,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1578,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1579,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1580,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1581,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1582,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1583,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1584,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1585,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1586,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1587,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1588,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1589,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1590,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1591,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1592,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1593,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1594,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1595,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1596,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1597,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1598,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1599,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1600,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1601,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1602,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1603,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1604,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1605,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1606,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1607,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1608,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1609,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1610,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1611,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1612,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1613,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1614,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1615,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1616,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
1618,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1619,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1620,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
1621,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1622,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1623,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1624,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1627,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1628,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1629,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1630,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1631,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1632,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1633,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1635,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1636,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1637,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1638,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1639,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1640,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1641,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1642,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1643,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
1644,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1645,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1646,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1647,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1648,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1649,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1650,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1651,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1652,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1653,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1654,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1655,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1656,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1657,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1658,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1659,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1660,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1661,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1663,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1664,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1665,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1668,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1669,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1670,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1671,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1672,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1673,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1674,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1675,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1676,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1677,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1678,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1679,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1680,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1681,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1682,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1683,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1684,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1687,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1688,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1689,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1690,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1691,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1692,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1693,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1694,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1695,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1696,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
1697,0.93333333,0.92307692,0.03448276,0.0,0.0,1.0,9.97e-06,0.8,14.0
1698,1.0,1.0,0.14285714,0.0,0.0,1.0,2.992e-05,1.0,3.0
1699,1.0,1.0,0.07692308,0.0,0.0,1.0,1.496e-05,1.0,6.0
1700,0.71428571,0.73255814,0.06976744,0.125,0.375,0.875,2.244e-05,0.28571429,6.66666667
1701,0.62222222,0.68571429,0.28205128,0.0,0.6,1.0,0.00013169,0.33333333,1.27272727
1702,0.66666667,0.6,0.33333333,0.0,0.0,0.75,5.984e-05,0.33333333,1.0
1703,0.58333333,0.58536585,0.36363636,0.33333333,0.11111111,1.0,0.00015961,0.375,0.875
1704,0.36029412,0.624,0.11711712,0.05882353,0.58823529,1.0,4.579e-05,0.1875,3.76923077
1705,0.8,0.72972973,0.36842105,0.33333333,0.0,1.0,0.00013964,0.6,0.85714286
1706,0.37142857,0.45070423,0.11363636,0.0,0.2,1.0,3.992e-05,0.21428571,3.9
1707,0.75,0.72340426,0.28947368,0.22222222,0.66666667,1.0,0.00014631,0.5,1.22727273
1708,1.0,1.0,0.45454545,0.0,0.0,1.0,9.972e-05,1.0,0.6
1709,0.43333333,0.49681529,0.13333333,0.0,0.625,1.0,5.988e-05,0.26666667,3.25
1710,0.42222222,0.53225806,0.37704918,0.2,0.2,1.0,0.00013768,0.22222222,0.82608696
1711,0.83333333,0.75,0.41176471,0.0,0.0,1.0,0.00010472,0.66666667,0.71428571
1712,0.4,0,0.55555556,0.6,0.0,0.0,0.00011968,0.25,0.4
1713,0.83333333,0.75,0.09090909,0.0,0.0,1.0,1.496e-05,0.66666667,5.0
1714,0.73333333,0.67741935,0.35294118,0.33333333,0.0,1.0,0.00011969,0.6,0.91666667
1715,0.4,0,0.52941176,0.4,0.0,0.0,0.00010771,0.25,0.44444444
1716,0.83333333,0.75,0.47368421,0.25,0.0,1.0,0.00013463,0.66666667,0.55555556
1717,0.80952381,0.76119403,0.30612245,0.28571429,0.14285714,1.0,0.00012825,0.66666667,1.13333333
1718,0.66666667,0.61363636,0.36363636,0.14285714,0.0,1.0,0.0001368,0.5,0.875
1719,0.61111111,0.63333333,0.25423729,0.11111111,0.33333333,1.0,9.976e-05,0.375,1.46666667
1720,0.60714286,0.55932203,0.30612245,0.125,0.125,1.0,0.00011222,0.42857143,1.13333333
1721,0.48484848,0.54716981,0.07246377,0.0,0.41666667,0.91666667,2.494e-05,0.27272727,6.4
1722,0.40909091,0.48717949,0.39325843,0.25,0.16666667,1.0,0.00017461,0.27272727,0.77142857
1723,1.0,1.0,0.14285714,0.0,0.0,1.0,1.994e-05,1.0,3.0
1724,1.0,1.0,0.45454545,0.0,0.0,1.0,9.972e-05,1.0,0.6
1725,1.0,1.0,0.04761905,0.0,0.0,1.0,1.197e-05,1.0,10.0
1726,0.71428571,0.73584906,0.31818182,0.14285714,0.14285714,1.0,0.0001197,0.5,1.07142857
1727,0.26470588,0.32608696,0.19101124,0.0,0.17647059,0.88235294,5.988e-05,0.125,2.11764706
1728,0.7,0.64285714,0.36363636,0.4,0.0,1.0,9.575e-05,0.5,0.875
1729,0.6,0.57142857,0.37931034,0.33333333,0.0,1.0,0.00010971,0.4,0.81818182
