CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
757,0.21376812,0.352,0.33707865,0.125,0.29166667,0.95833333,0.00050292,0.08695652,0.98333333
758,0.30769231,0.42816092,0.26530612,0.11111111,0.40740741,1.0,0.0005815,0.19230769,1.38461538
759,1.0,1.0,0.84615385,0.66666667,0.0,1.0,0.00220353,1.0,0.09090909
760,1.0,1.0,0.88679245,0.75,0.0,1.0,0.00470848,1.0,0.06382979
761,0.41176471,0.40841584,0.22758621,0.0,0.47058824,1.0,0.00038995,0.1875,1.6969697
762,0.57777778,0.64285714,0.43478261,0.3,0.4,1.0,0.00080241,0.22222222,0.65
763,1.0,1.0,0.76923077,0.66666667,0.0,1.0,0.00133547,1.0,0.15
764,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
765,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
766,0.83333333,0.75,0.80769231,0.75,0.0,1.0,0.00210379,0.66666667,0.11904762
767,1.0,1.0,0.6,0.66666667,0.0,1.0,0.00060096,1.0,0.33333333
768,1.0,1.0,0.84615385,0.66666667,0.0,1.0,0.00220353,1.0,0.09090909
769,0.8,0.78947368,0.40740741,0.2,0.0,1.0,0.00044088,0.5,0.72727273
770,1.0,1.0,0.84210526,0.75,0.0,1.0,0.00320577,1.0,0.09375
771,0.8,0.84615385,0.22580645,0.0,0.0,1.0,0.00023385,0.4,1.71428571
772,0.25846154,0.40358744,0.41052632,0.23076923,0.38461538,1.0,0.00090561,0.12,0.71794872
773,0.18604651,0.37974684,0.14355231,0.02272727,0.38636364,1.0,0.00027084,0.09302326,2.98305085
774,1.0,1.0,0.79661017,0.75,0.0,1.0,0.00235424,1.0,0.12765957
775,0.46428571,0.43902439,0.38095238,0.125,0.25,1.0,0.00040104,0.28571429,0.8125
776,1.0,1.0,0.87234043,0.66666667,0.0,1.0,0.00273771,1.0,0.07317073
777,0.34333333,0.42216359,0.24542125,0.04,0.36,1.0,0.00053924,0.125,1.53731343
778,0.28571429,0.39467681,0.07569721,0.0,0.37931034,1.0,0.00013193,0.14285714,6.10526316
779,0.71428571,0.77777778,0.60526316,0.28571429,0.14285714,1.0,0.00131745,0.33333333,0.32608696
780,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
781,0.33986928,0.37606838,0.24087591,0.05555556,0.38888889,1.0,0.00036836,0.17647059,1.57575758
782,0.66666667,0,0.75,0.66666667,0.0,0.0,0.00080128,0.5,0.16666667
783,0.35087719,0.42771084,0.08396947,0.0,0.31578947,1.0,0.00011635,0.11111111,5.45454545
784,1.0,1.0,0.79310345,0.66666667,0.0,1.0,0.00153579,1.0,0.13043478
785,0.26333333,0.4009009,0.2718894,0.0,0.32,0.92,0.00047485,0.04166667,1.33898305
786,1.0,1.0,0.81818182,0.66666667,0.0,1.0,0.00180288,1.0,0.11111111
787,0.66666667,0,0.83333333,0.66666667,0.0,0.0,0.00133547,0.5,0.1
788,1.0,1.0,0.7,0.66666667,0.0,1.0,0.00093483,1.0,0.21428571
789,0.34782609,0.43206522,0.48235294,0.30434783,0.60869565,1.0,0.00143412,0.13636364,0.53658537
790,1.0,1.0,0.88461538,0.66666667,0.0,1.0,0.00307158,1.0,0.06521739
791,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
792,0.3625731,0.45525292,0.17333333,0.0,0.42105263,1.0,0.000275,0.16666667,2.38461538
793,0.43939394,0.50675676,0.5503876,0.25,0.33333333,1.0,0.00118737,0.18181818,0.4084507
794,0.60606061,0.68871595,0.0,0.0,0.66666667,1.0,0.0,0.18181818,40.0
795,1.0,1.0,0.77777778,0.66666667,0.0,1.0,0.00140224,1.0,0.14285714
796,1.0,1.0,0.85714286,0.66666667,0.0,1.0,0.00240385,1.0,0.08333333
797,0.32467532,0.41107872,0.23076923,0.04545455,0.36363636,1.0,0.00041131,0.19047619,1.66666667
798,1.0,0,0.71428571,0.5,0.0,0.0,0.0005007,1.0,0.2
799,0.65454545,0.68722467,0.27272727,0.09090909,0.54545455,1.0,0.00049249,0.4,1.33333333
800,1.0,1.0,0.85714286,0.66666667,0.0,1.0,0.00240385,1.0,0.08333333
801,1.0,1.0,0.85714286,0.66666667,0.0,1.0,0.00240385,1.0,0.08333333
802,1.0,1.0,0.78571429,0.66666667,0.0,1.0,0.00146902,1.0,0.13636364
803,1.0,1.0,0.76923077,0.66666667,0.0,1.0,0.00133547,1.0,0.15
804,1.0,1.0,0.80645161,0.66666667,0.0,1.0,0.00166934,1.0,0.12
805,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
806,0.3047619,0.31506849,0.42342342,0.2,0.2,1.0,0.00062918,0.14285714,0.68085106
807,0.47794118,0.52941176,0.18238994,0.0,0.35294118,1.0,0.00034268,0.25,2.24137931
808,0.21592443,0.38338109,0.16666667,0.02564103,0.41025641,1.0,0.00033112,0.10526316,2.5
809,1.0,0,0.5,0.5,0.0,0.0,0.00020028,1.0,0.5
810,0.37368421,0.46117274,0.41078838,0.2,0.4,1.0,0.00099497,0.10526316,0.71717172
811,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
812,1.0,0,0.6,0.5,0.0,0.0,0.00030042,1.0,0.33333333
813,0.25189394,0.400818,0.24216524,0.15151515,0.42424242,1.0,0.0005191,0.125,1.56470588
814,0.66666667,0.64864865,0.11111111,0.0,0.44444444,1.0,0.00013371,0.375,4.0
815,1.0,0,0.71428571,0.5,0.0,0.0,0.0005007,1.0,0.2
816,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
817,0.27941176,0.34482759,0.20833333,0.0,0.17647059,1.0,0.00023633,0.125,1.9
818,0.27205882,0.348,0.22105263,0.0,0.17647059,0.94117647,0.00024815,0.0625,1.76190476
819,0.6,0.65217391,0.56097561,0.5,0.0,0.83333333,0.00076836,0.2,0.39130435
820,1.0,0,0.86666667,0.5,0.0,0.0,0.00130182,1.0,0.07692308
821,1.0,1.0,0.81538462,0.75,0.0,1.0,0.00265478,1.0,0.11320755
822,1.0,0,0.77777778,0.5,0.0,0.0,0.00070098,1.0,0.14285714
823,0.93333333,0.92307692,0.22222222,0.0,0.0,1.0,0.00026725,0.8,1.75
824,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
825,1.0,0,0.875,0.5,0.0,0.0,0.00140196,1.0,0.07142857
826,1.0,0,0.875,0.5,0.0,0.0,0.00140196,1.0,0.07142857
827,1.0,0,0.875,0.5,0.0,0.0,0.00140196,1.0,0.07142857
828,1.0,0,0.875,0.5,0.0,0.0,0.00140196,1.0,0.07142857
829,1.0,0,0.88235294,0.5,0.0,0.0,0.0015021,1.0,0.06666667
830,1.0,0,0.89473684,0.5,0.0,0.0,0.00170238,1.0,0.05882353
831,0.64285714,0.68918919,0.50684932,0.375,0.25,0.875,0.00092741,0.14285714,0.48648649
832,1.0,0,0.8,0.5,0.0,0.0,0.00080112,1.0,0.125
833,1.0,0,0.875,0.5,0.0,0.0,0.00140196,1.0,0.07142857
834,1.0,0,0.75,0.5,0.0,0.0,0.00060084,1.0,0.16666667
835,1.0,0,0.71428571,0.5,0.0,0.0,0.0005007,1.0,0.2
836,1.0,0,0.92592593,0.5,0.0,0.0,0.0025035,1.0,0.04
837,1.0,0,0.66666667,0.5,0.0,0.0,0.00040056,1.0,0.25
838,0.55555556,0.66666667,0.32432432,0.0,0.3,0.9,0.00048144,0.11111111,1.04166667
839,1.0,0,0.94444444,0.5,0.0,0.0,0.00340477,1.0,0.02941176
840,0.40952381,0.57337884,0.44516129,0.26666667,0.33333333,0.86666667,0.00092369,0.07142857,0.62318841
841,1.0,0,0.94444444,0.5,0.0,0.0,0.00340477,1.0,0.02941176
842,1.0,0,0.94444444,0.5,0.0,0.0,0.00340477,1.0,0.02941176
843,0.42222222,0.58536585,0.42424242,0.4,0.2,0.7,0.00056169,0.11111111,0.67857143
844,1.0,0,0.8,0.5,0.0,0.0,0.00080112,1.0,0.125
845,1.0,0,0.71428571,0.5,0.0,0.0,0.0005007,1.0,0.2
846,1.0,0,0.8,0.5,0.0,0.0,0.00080112,1.0,0.125
847,0.66666667,0.6,0.7037037,0.25,0.0,0.75,0.00095171,0.33333333,0.21052632
848,1.0,0,0.84615385,0.5,0.0,0.0,0.00110154,1.0,0.09090909
849,1.0,0,0.86666667,0.5,0.0,0.0,0.00130182,1.0,0.07692308
