CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
133,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
134,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
135,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
136,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
137,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
138,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
139,0.6,0.71428571,0.1,0.0,0.0,1.0,6.679e-05,0.4,4.5
140,0.5,0.6,0.1,0.0,0.22222222,1.0,8.91e-05,0.25,4.5
141,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
142,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
143,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
144,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
145,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
146,0.35897436,0.69902913,0.01754386,0.0,0.23076923,1.0,1.543e-05,0.08333333,28.0
147,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
148,1.0,1.0,0.17647059,0.0,1.0,1.0,0.00025766,1.0,2.33333333
149,0.76190476,0.78688525,0.05882353,0.0,0.28571429,1.0,5.726e-05,0.5,8.0
150,0.43956044,0.78571429,0.13978495,0.07142857,0.5,1.0,0.00018635,0.15384615,3.07692308
151,0.86666667,0.86666667,0.13333333,0.0,0.0,1.0,0.00013357,0.6,3.25
152,0.86666667,0.86666667,0.13333333,0.0,0.0,1.0,0.00013357,0.6,3.25
153,1.0,1.0,0.03448276,0.0,1.0,1.0,5.011e-05,1.0,14.0
154,1.0,1.0,0.03448276,0.0,1.0,1.0,5.011e-05,1.0,14.0
155,0.52380952,0.64285714,0.08333333,0.0,0.0,1.0,5.726e-05,0.33333333,5.5
156,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
